bodyId_post,class,celltypePredictedNt,predictedNtProb,hemilineage,modality,size,type_post,downstream,upstream,description
11895,ascending neuron,acetylcholine,0.9207219481468201,05B,-,2328625874,AN05B097,6199,2381,-
11895,ascending neuron,acetylcholine,0.9207219481468201,05B,-,2328625874,AN05B097,6199,2381,-
11959,descending neuron,gaba,0.9039970636367798,NA,chemosensory_unknown,4375046907,DNg98,38669,1916,-
11992,intrinsic neuron,acetylcholine,0.9163490533828735,TBD,-,2130877759,INXXX073,13304,3466,crosses aV
11992,intrinsic neuron,acetylcholine,0.9163490533828735,TBD,-,2130877759,INXXX073,13304,3466,crosses aV
11996,intrinsic neuron,acetylcholine,0.9334515929222107,09B,tactile_unknown,2025013003,IN09B014,10300,11207,9B? in T3 LHS
11996,intrinsic neuron,acetylcholine,0.9334515929222107,09B,tactile_unknown,2025013003,IN09B014,10300,11207,9B? in T3 LHS
12083,intrinsic neuron,acetylcholine,0.8914777040481567,17A,-,2284702453,IN17A016,12342,3941,9B?
12370,ascending neuron,acetylcholine,0.9306982159614563,08B,mixed,1874538465,AN08B023,8755,5317,grouped with AI
12563,ascending neuron,acetylcholine,0.9425469636917114,01A,chemosensory_unknown,1976740313,AN01A021,8702,7398,"aV, mainly contra"
12563,ascending neuron,acetylcholine,0.9425469636917114,01A,chemosensory_unknown,1976740313,AN01A021,8702,7398,"aV, mainly contra"
12772,intrinsic neuron,acetylcholine,0.9214392304420471,04B,-,1942891030,IN04B007,9660,2718,-
12850,intrinsic neuron,acetylcholine,0.7317231297492981,01A,tactile_unknown,1611370146,IN01A029,5702,2946,1A?? in T3 LHS
12878,intrinsic neuron,acetylcholine,0.9029276371002197,01A,chemosensory_unknown,1647416021,IN01A045,10496,3140,aV
13052,ascending neuron,acetylcholine,0.8832308650016785,01A,chemosensory_unknown,1662765480,AN01A021,7491,6524,"aV, mainly contra"
13052,ascending neuron,acetylcholine,0.8832308650016785,01A,chemosensory_unknown,1662765480,AN01A021,7491,6524,"aV, mainly contra"
13516,intrinsic neuron,gaba,0.7420854568481445,00A,chemosensory_unknown,1684722581,IN00A024,8052,2759,-
13842,intrinsic neuron,acetylcholine,0.927803635597229,01A,mixed,1272647935,IN01A031,5457,4790,"aV, contra only"
14703,intrinsic neuron,acetylcholine,0.9558045864105225,01A,tactile_unknown,1099547437,IN01A048,6802,4328,aV
15009,sensory neuron,acetylcholine,0.7820526957511902,-,unknown,696646448,SNxx25,4785,668,-
15009,sensory neuron,acetylcholine,0.7820526957511902,-,unknown,696646448,SNxx25,4785,668,-
15017,intrinsic neuron,acetylcholine,0.9118484258651733,TBD,mixed,1059795669,INXXX224,5177,1724,crosses in aV
15017,intrinsic neuron,acetylcholine,0.9118484258651733,TBD,mixed,1059795669,INXXX224,5177,1724,crosses in aV
15019,ascending neuron,acetylcholine,0.9219996929168701,09B,chemosensory_unknown,1373781702,AN09B018,2751,3614,-
15019,ascending neuron,acetylcholine,0.9219996929168701,09B,chemosensory_unknown,1373781702,AN09B018,2751,3614,-
15342,intrinsic neuron,acetylcholine,0.7440305352210999,03A,-,765750051,IN03A036,2902,1253,3A in T3 RHS
15342,intrinsic neuron,acetylcholine,0.7440305352210999,03A,-,765750051,IN03A036,2902,1253,3A in T3 RHS
15352,intrinsic neuron,gaba,0.8932679295539856,05B,mixed,928144001,IN05B028,2672,4085,-
15645,intrinsic neuron,acetylcholine,0.9223254323005676,01A,chemosensory_unknown,969758911,IN01A045,6229,2453,ant aV
15776,intrinsic neuron,acetylcholine,0.901839017868042,04B,-,965014077,IN04B068,4152,1345,NOT 9B? in T3 RHS; ECM
15831,ascending neuron,acetylcholine,0.9611817598342896,TBD,tactile_unknown,1926692459,ANXXX092,8335,6873,crosses aV
15831,ascending neuron,acetylcholine,0.9611817598342896,TBD,tactile_unknown,1926692459,ANXXX092,8335,6873,crosses aV
15920,ascending neuron,acetylcholine,0.8605040311813354,09B,chemosensory_unknown,900485673,AN09B018,1464,2459,-
16013,intrinsic neuron,acetylcholine,0.8350123763084412,12A,-,749229800,IN12A039,3237,985,-
16013,intrinsic neuron,acetylcholine,0.8350123763084412,12A,-,749229800,IN12A039,3237,985,-
16071,intrinsic neuron,acetylcholine,0.9306089282035828,01A,chemosensory_unknown,630840975,IN01A061,2907,3765,"aV, mainly contra"
16074,intrinsic neuron,acetylcholine,0.9607385396957397,03A,-,997461896,IN03A052,3423,1931,3A in T2 RHS
16074,intrinsic neuron,acetylcholine,0.9607385396957397,03A,-,997461896,IN03A052,3423,1931,3A in T2 RHS
16181,ascending neuron,acetylcholine,0.8568053841590881,17A,tactile,892720125,AN17A068,2715,1840,1A? in T1 RHS; 1st pass ECM
16556,ascending neuron,gaba,0.9068824052810669,05B,-,934917604,AN05B046,2971,2762,5B in T1 LHS; 1st pass ECM
16556,ascending neuron,gaba,0.9068824052810669,05B,-,934917604,AN05B046,2971,2762,5B in T1 LHS; 1st pass ECM
16577,intrinsic neuron,gaba,0.837509036064148,05B,mixed,917329218,IN05B028,3292,4140,-
16736,intrinsic neuron,acetylcholine,0.9423402547836304,01A,chemosensory_unknown,687908496,IN01A059,3114,4252,aV
16736,intrinsic neuron,acetylcholine,0.9423402547836304,01A,chemosensory_unknown,687908496,IN01A059,3114,4252,aV
17112,intrinsic neuron,acetylcholine,0.9606879949569702,03A,-,796935362,IN03A052,3193,1291,3A in T2 RHS
17223,intrinsic neuron,acetylcholine,0.9315506219863892,03A,-,771127929,IN03A055,4295,1490,3A in T3 RHS
17223,intrinsic neuron,acetylcholine,0.9315506219863892,03A,-,771127929,IN03A055,4295,1490,3A in T3 RHS
17381,intrinsic neuron,acetylcholine,0.9477783441543579,03A,-,779795908,IN03A052,3157,1587,3A in T2 RHS
17381,intrinsic neuron,acetylcholine,0.9477783441543579,03A,-,779795908,IN03A052,3157,1587,3A in T2 RHS
17566,intrinsic neuron,acetylcholine,0.9475799202919006,23B,mixed,777504785,IN23B032,4007,4013,23B in T3 RHS
17566,intrinsic neuron,acetylcholine,0.9475799202919006,23B,mixed,777504785,IN23B032,4007,4013,23B in T3 RHS
17733,ascending neuron,gaba,0.883237898349762,05B,proprioceptive_tactile,743873684,AN05B058,2410,2378,5B in T1 LHS; 1st pass ECM
18660,intrinsic neuron,gaba,0.8622843623161316,05B,mixed,750761669,IN05B028,2424,3317,was: A4
19701,intrinsic neuron,gaba,0.7267913818359375,TBD,-,591765727,INXXX359,3251,1028,-
19701,intrinsic neuron,gaba,0.7267913818359375,TBD,-,591765727,INXXX359,3251,1028,-
19742,ascending neuron,gaba,0.7479709386825562,05B,mixed,793289387,AN05B059,1815,1448,5B in T3 RHS; ECM
20240,sensory neuron,acetylcholine,0.7210513353347778,-,unknown,566489384,SNxx29,4447,594,unusual
20240,sensory neuron,acetylcholine,0.7210513353347778,-,unknown,566489384,SNxx29,4447,594,unusual
20394,intrinsic neuron,gaba,0.840580403804779,TBD,tactile_unknown,553221735,INXXX429,2338,2742,-
20574,intrinsic neuron,gaba,0.7167448401451111,00A,chemosensory_unknown,717543091,IN00A024,3447,1052,was: 14A
20761,intrinsic neuron,acetylcholine,0.8103696703910828,03A,-,672619070,IN03A082,2288,1754,3A in T3 RHS
20761,intrinsic neuron,acetylcholine,0.8103696703910828,03A,-,672619070,IN03A082,2288,1754,3A in T3 RHS
20852,intrinsic neuron,acetylcholine,0.9192136526107788,23B,mixed,570807789,IN23B058,2153,2584,23B in T3 RHS
21105,sensory neuron,acetylcholine,0.8332494497299194,-,chemosensory,405708687,SNch01,2791,333,-
21105,sensory neuron,acetylcholine,0.8332494497299194,-,chemosensory,405708687,SNch01,2791,333,-
21209,sensory neuron,acetylcholine,0.7273494005203247,-,chemosensory,488292754,SNch01,3315,588,-
21219,sensory neuron,acetylcholine,0.7335415482521057,-,chemosensory,487999720,SNch01,3179,573,-
21377,intrinsic neuron,acetylcholine,0.8416747450828552,03A,-,554891269,IN03A055,3359,1602,3A in T3 RHS
21377,intrinsic neuron,acetylcholine,0.8416747450828552,03A,-,554891269,IN03A055,3359,1602,3A in T3 RHS
22228,sensory neuron,acetylcholine,0.7733204364776611,-,chemosensory,506259792,SNch01,3599,616,-
22228,sensory neuron,acetylcholine,0.7733204364776611,-,chemosensory,506259792,SNch01,3599,616,-
22314,intrinsic neuron,glutamate,0.7879443168640137,02A,chemosensory_unknown,443459180,IN02A044,1828,811,aV
22411,sensory neuron,acetylcholine,0.818818211555481,-,chemosensory,369379247,SNch01,2945,293,-
22411,sensory neuron,acetylcholine,0.818818211555481,-,chemosensory,369379247,SNch01,2945,293,-
22543,sensory neuron,acetylcholine,0.7578430771827698,-,chemosensory,426255279,SNch01,3393,548,-
22543,sensory neuron,acetylcholine,0.7578430771827698,-,chemosensory,426255279,SNch01,3393,548,-
22594,ascending neuron,acetylcholine,0.9291706681251526,09B,chemosensory_unknown,2166200852,AN09B018,6178,8365,-
22594,ascending neuron,acetylcholine,0.9291706681251526,09B,chemosensory_unknown,2166200852,AN09B018,6178,8365,-
22594,ascending neuron,acetylcholine,0.9291706681251526,09B,chemosensory_unknown,2166200852,AN09B018,6178,8365,-
22637,sensory neuron,acetylcholine,0.7322961091995239,-,unknown,433807881,SNxx29,5086,526,-
23768,intrinsic neuron,acetylcholine,0.8444231748580933,TBD,chemosensory_unknown,518478268,INXXX400,2740,1135,-
24009,intrinsic neuron,glutamate,0.9415377974510193,08A,-,456332724,IN08A043,1111,837,13A in T3 RHS
24009,intrinsic neuron,glutamate,0.9415377974510193,08A,-,456332724,IN08A043,1111,837,13A in T3 RHS
24165,sensory neuron,acetylcholine,0.7678102850914001,-,chemosensory,378300011,SNch01,2894,303,-
24552,intrinsic neuron,acetylcholine,0.8939825892448425,23B,mixed,485923862,IN23B055,1911,2347,23B? in T3 RHS
24552,intrinsic neuron,acetylcholine,0.8939825892448425,23B,mixed,485923862,IN23B055,1911,2347,23B? in T3 RHS
25494,sensory neuron,acetylcholine,0.7772517800331116,-,chemosensory,343318839,SNch01,2603,346,-
25494,sensory neuron,acetylcholine,0.7772517800331116,-,chemosensory,343318839,SNch01,2603,346,-
25614,sensory ascending,acetylcholine,0.6785488724708557,-,unknown,508956750,SNxx29,2760,360,-
26199,intrinsic neuron,acetylcholine,0.47597408294677734,12A,-,503568590,IN12A048,2843,425,-
26199,intrinsic neuron,acetylcholine,0.47597408294677734,12A,-,503568590,IN12A048,2843,425,-
100984,intrinsic neuron,gaba,0.868680477142334,TBD,-,595516717,INXXX359,2965,921,-
101527,sensory neuron,acetylcholine,0.7024539113044739,-,chemosensory,503959715,SNch01,3761,760,-
101527,sensory neuron,acetylcholine,0.7024539113044739,-,chemosensory,503959715,SNch01,3761,760,-
152738,sensory neuron,acetylcholine,0.7622908353805542,-,chemosensory,400959465,SNch01,2602,331,-
153076,ascending neuron,acetylcholine,0.9345770478248596,23B,-,3476157435,AN23B003,9947,9202,-
153820,intrinsic neuron,acetylcholine,0.8809334635734558,23B,mixed,569015232,IN23B060,2327,2880,-
153820,intrinsic neuron,acetylcholine,0.8809334635734558,23B,mixed,569015232,IN23B060,2327,2880,-
164570,intrinsic neuron,glutamate,0.6981445550918579,02A,chemosensory_unknown,458541493,IN02A044,1759,1004,aV; Runs with 2A in A3
205886,Interneuron TBD,unclear,0.5557059049606323,-,-,91838525,unknown,1410,140,"large fragment, probably cut off from T2 interneuron"
10149,ascending neuron,acetylcholine,0.8532553911209106,TBD,tactile_unknown,3745362043,ANXXX027,7647,16777,-
10226,intrinsic neuron,acetylcholine,0.8801238536834717,TBD,tactile_unknown,4397342183,INXXX027,9718,16762,-
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10408,intrinsic neuron,acetylcholine,0.8077304363250732,TBD,unknown,1755149298,INXXX100,8569,8721,-
10878,ascending neuron,acetylcholine,0.9370914101600647,TBD,mixed,2483657766,ANXXX055,10012,8567,-
11358,ascending neuron,acetylcholine,0.6811413168907166,05B,proprioceptive_tactile,2514377091,AN05B096,6279,4149,5B in T3 RHS; ECM
11448,intrinsic neuron,acetylcholine,0.7213810086250305,TBD,mixed,1005716282,INXXX224,4937,2259,-
11448,intrinsic neuron,acetylcholine,0.7213810086250305,TBD,mixed,1005716282,INXXX224,4937,2259,-
11670,ascending neuron,gaba,0.9020493030548096,05B,chemosensory_unknown,4470552769,AN05B004,11168,12236,-
11670,ascending neuron,gaba,0.9020493030548096,05B,chemosensory_unknown,4470552769,AN05B004,11168,12236,-
11695,intrinsic neuron,acetylcholine,0.852316677570343,TBD,unknown,2225303836,INXXX100,9460,12170,-
11758,ascending neuron,acetylcholine,0.8968434929847717,09B,chemosensory_unknown,2222224884,AN09B018,4768,6716,-
11758,ascending neuron,acetylcholine,0.8968434929847717,09B,chemosensory_unknown,2222224884,AN09B018,4768,6716,-
11789,ascending neuron,acetylcholine,0.9197999238967896,05B,-,2299171807,AN05B097,4960,2134,-
11810,ascending neuron,acetylcholine,0.9030006527900696,TBD,mixed,2555347806,ANXXX055,10081,8699,-
11821,ascending neuron,acetylcholine,0.9553871154785156,17A,tactile_unknown,2444545811,AN17A018,8582,7078,-
11839,descending neuron,gaba,0.7862588167190552,NA,tactile_unknown,2237792761,DNxn180,14889,1574,-
11878,ascending neuron,acetylcholine,0.8680905699729919,09B,chemosensory_unknown,2153030171,AN09B018,4635,6436,-
11895,ascending neuron,acetylcholine,0.9207219481468201,05B,-,2328625874,AN05B097,6199,2381,-
11992,intrinsic neuron,acetylcholine,0.9163490533828735,TBD,-,2130877759,INXXX073,13304,3466,crosses aV
11992,intrinsic neuron,acetylcholine,0.9163490533828735,TBD,-,2130877759,INXXX073,13304,3466,crosses aV
11996,intrinsic neuron,acetylcholine,0.9334515929222107,09B,tactile_unknown,2025013003,IN09B014,10300,11207,9B? in T3 LHS
11996,intrinsic neuron,acetylcholine,0.9334515929222107,09B,tactile_unknown,2025013003,IN09B014,10300,11207,9B? in T3 LHS
12083,intrinsic neuron,acetylcholine,0.8914777040481567,17A,-,2284702453,IN17A016,12342,3941,9B?
12563,ascending neuron,acetylcholine,0.9425469636917114,01A,chemosensory_unknown,1976740313,AN01A021,8702,7398,"aV, mainly contra"
12563,ascending neuron,acetylcholine,0.9425469636917114,01A,chemosensory_unknown,1976740313,AN01A021,8702,7398,"aV, mainly contra"
12850,intrinsic neuron,acetylcholine,0.7317231297492981,01A,tactile_unknown,1611370146,IN01A029,5702,2946,1A?? in T3 LHS
12853,intrinsic neuron,acetylcholine,0.8862782120704651,04B,-,1600255534,IN04B008,5263,2985,-
12878,intrinsic neuron,acetylcholine,0.9029276371002197,01A,chemosensory_unknown,1647416021,IN01A045,10496,3140,aV
13052,ascending neuron,acetylcholine,0.8832308650016785,01A,chemosensory_unknown,1662765480,AN01A021,7491,6524,"aV, mainly contra"
13052,ascending neuron,acetylcholine,0.8832308650016785,01A,chemosensory_unknown,1662765480,AN01A021,7491,6524,"aV, mainly contra"
13251,intrinsic neuron,gaba,0.8738227486610413,05B,tactile_unknown,1811707708,IN05B036,6736,6430,5B in T2 LHS
13516,intrinsic neuron,gaba,0.7420854568481445,00A,chemosensory_unknown,1684722581,IN00A024,8052,2759,-
13516,intrinsic neuron,gaba,0.7420854568481445,00A,chemosensory_unknown,1684722581,IN00A024,8052,2759,-
13912,intrinsic neuron,acetylcholine,0.9242687821388245,01A,tactile_unknown,994672508,IN01A048,6665,4740,-
13985,intrinsic neuron,acetylcholine,0.9455240368843079,TBD,-,926919035,INXXX297,6304,2166,-
14040,intrinsic neuron,acetylcholine,0.9418187737464905,01A,chemosensory_unknown,574242363,IN01A061,2547,3272,aV mostly contra
14703,intrinsic neuron,acetylcholine,0.9558045864105225,01A,tactile_unknown,1099547437,IN01A048,6802,4328,aV
15009,sensory neuron,acetylcholine,0.7820526957511902,-,unknown,696646448,SNxx25,4785,668,-
15017,intrinsic neuron,acetylcholine,0.9118484258651733,TBD,mixed,1059795669,INXXX224,5177,1724,crosses in aV
15017,intrinsic neuron,acetylcholine,0.9118484258651733,TBD,mixed,1059795669,INXXX224,5177,1724,crosses in aV
15019,ascending neuron,acetylcholine,0.9219996929168701,09B,chemosensory_unknown,1373781702,AN09B018,2751,3614,-
15019,ascending neuron,acetylcholine,0.9219996929168701,09B,chemosensory_unknown,1373781702,AN09B018,2751,3614,-
15158,intrinsic neuron,gaba,0.7644510269165039,TBD,-,789856402,INXXX287,3904,2824,-
15342,intrinsic neuron,acetylcholine,0.7440305352210999,03A,-,765750051,IN03A036,2902,1253,3A in T3 RHS
15352,intrinsic neuron,gaba,0.8932679295539856,05B,mixed,928144001,IN05B028,2672,4085,-
15641,intrinsic neuron,gaba,0.845425009727478,TBD,tactile_unknown,380989877,INXXX429,1973,2241,-
15645,intrinsic neuron,acetylcholine,0.9223254323005676,01A,chemosensory_unknown,969758911,IN01A045,6229,2453,ant aV
15760,intrinsic neuron,gaba,0.7734110355377197,00A,chemosensory_unknown,617566132,IN00A033,3143,1404,could be midline
15776,intrinsic neuron,acetylcholine,0.901839017868042,04B,-,965014077,IN04B068,4152,1345,NOT 9B? in T3 RHS; ECM
15831,ascending neuron,acetylcholine,0.9611817598342896,TBD,tactile_unknown,1926692459,ANXXX092,8335,6873,crosses aV
15831,ascending neuron,acetylcholine,0.9611817598342896,TBD,tactile_unknown,1926692459,ANXXX092,8335,6873,crosses aV
15920,ascending neuron,acetylcholine,0.8605040311813354,09B,chemosensory_unknown,900485673,AN09B018,1464,2459,-
15920,ascending neuron,acetylcholine,0.8605040311813354,09B,chemosensory_unknown,900485673,AN09B018,1464,2459,-
16071,intrinsic neuron,acetylcholine,0.9306089282035828,01A,chemosensory_unknown,630840975,IN01A061,2907,3765,"aV, mainly contra"
16074,intrinsic neuron,acetylcholine,0.9607385396957397,03A,-,997461896,IN03A052,3423,1931,3A in T2 RHS
16556,ascending neuron,gaba,0.9068824052810669,05B,-,934917604,AN05B046,2971,2762,5B in T1 LHS; 1st pass ECM
16577,intrinsic neuron,gaba,0.837509036064148,05B,mixed,917329218,IN05B028,3292,4140,-
16975,intrinsic neuron,acetylcholine,0.9333164095878601,03A,-,750921640,IN03A055,3300,1321,3A in T3 RHS
17223,intrinsic neuron,acetylcholine,0.9315506219863892,03A,-,771127929,IN03A055,4295,1490,3A in T3 RHS
17381,intrinsic neuron,acetylcholine,0.9477783441543579,03A,-,779795908,IN03A052,3157,1587,3A in T2 RHS
17477,intrinsic neuron,gaba,0.639743447303772,00A,chemosensory_unknown,645619627,IN00A024,3292,1381,-
17566,intrinsic neuron,acetylcholine,0.9475799202919006,23B,mixed,777504785,IN23B032,4007,4013,23B in T3 RHS
17566,intrinsic neuron,acetylcholine,0.9475799202919006,23B,mixed,777504785,IN23B032,4007,4013,23B in T3 RHS
17733,ascending neuron,gaba,0.883237898349762,05B,proprioceptive_tactile,743873684,AN05B058,2410,2378,5B in T1 LHS; 1st pass ECM
19168,intrinsic neuron,acetylcholine,0.9445845484733582,TBD,tactile_unknown,618664360,INXXX331,3423,1227,-
19241,intrinsic neuron,acetylcholine,0.9262809157371521,01A,chemosensory_unknown,609021008,IN01A045,4455,2036,"was: A3; aV, ipsi ventral dendrites, contra axon"
19264,intrinsic neuron,acetylcholine,0.932237446308136,01A,chemosensory_unknown,603217410,IN01A045,4193,2154,"was: A3; aV, ipsi ventral dendrites, contra axon"
19742,ascending neuron,gaba,0.7479709386825562,05B,mixed,793289387,AN05B059,1815,1448,5B in T3 RHS; ECM
19989,intrinsic neuron,acetylcholine,0.6719168424606323,01A,chemosensory_unknown,592604505,IN01A045,2593,2109,ant aV
20240,sensory neuron,acetylcholine,0.7210513353347778,-,unknown,566489384,SNxx29,4447,594,unusual
20394,intrinsic neuron,gaba,0.840580403804779,TBD,tactile_unknown,553221735,INXXX429,2338,2742,-
20545,intrinsic neuron,acetylcholine,0.922605574131012,01A,chemosensory_unknown,539617218,IN01A059,2529,3279,aV mostly contra
20558,intrinsic neuron,acetylcholine,0.9102005362510681,01A,chemosensory_unknown,529772843,IN01A059,2426,3262,aV contra
20574,intrinsic neuron,gaba,0.7167448401451111,00A,chemosensory_unknown,717543091,IN00A024,3447,1052,was: 14A
